id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception,latency,response_time
333,COMP_M,app7,Edge7,ms_7,114,224,107,0,None,0.3,485.6682200494975,485.9682200494975,200.0,485.6682200494975,285.6682200494975,285.9682200494975
31,COMP_M,app3,Edge3,ms_3,30,220,103,0,None,0.3,485.9573600370487,486.2573600370487,100.0,485.9573600370487,385.9573600370487,386.2573600370487
314,COMP_M,app6,Edge6,ms_6,95,223,106,0,None,0.3,487.93384004978697,488.233840049787,200.0,487.93384004978697,287.93384004978697,288.233840049787
9,COMP_M,app1,Edge1,ms_1,8,218,101,0,None,0.3,488.9912500373381,489.2912500373381,100.0,488.9912500373381,388.9912500373381,389.2912500373381
315,COMP_M,app6,Edge6,ms_6,96,223,106,0,None,0.3,490.1994600500764,490.49946005007644,200.0,490.1994600500764,290.1994600500764,290.49946005007644
32,COMP_M,app3,Edge3,ms_3,31,220,103,0,None,0.3,492.0251400376276,492.3251400376276,100.0,492.0251400376276,392.0251400376276,392.3251400376276
355,COMP_M,app8,Edge8,ms_8,136,225,108,0,None,0.3,492.4650800503659,492.7650800503659,200.0,492.4650800503659,292.4650800503659,292.7650800503659
316,COMP_M,app6,Edge6,ms_6,97,223,106,0,None,0.3,494.73070005065534,495.03070005065535,200.0,494.73070005065534,294.73070005065534,295.03070005065535
10,COMP_M,app1,Edge1,ms_1,9,218,101,0,None,0.3,495.05903003791695,495.35903003791697,100.0,495.05903003791695,395.05903003791695,395.35903003791697
356,COMP_M,app8,Edge8,ms_8,137,225,108,0,None,0.3,496.9963200509448,497.2963200509448,200.0,496.9963200509448,296.9963200509448,297.2963200509448
33,COMP_M,app3,Edge3,ms_3,32,220,103,0,None,0.3,498.09292003820644,498.39292003820646,100.0,498.09292003820644,398.09292003820644,398.39292003820646
317,COMP_M,app6,Edge6,ms_6,98,223,106,0,None,0.3,499.26194005123426,499.5619400512343,200.0,499.26194005123426,299.26194005123426,299.5619400512343
11,COMP_M,app1,Edge1,ms_1,10,218,101,0,None,0.3,501.1268100384958,501.42681003849583,100.0,501.1268100384958,401.1268100384958,401.42681003849583
1076,COMP_M,app12,Edge12,ms_12,203,229,112,0,None,0.3,501.4327700005789,501.7327700005789,500.0,501.4327700005789,1.4327700005788984,1.7327700005789097
318,COMP_M,app6,Edge6,ms_6,99,223,106,0,None,0.3,501.5275600515237,501.82756005152373,200.0,501.5275600515237,301.5275600515237,301.82756005152373
1077,COMP_M,app12,Edge12,ms_12,204,229,112,0,None,0.3,502.74469000086833,503.04469000086834,500.0,502.74469000086833,2.7446900008683315,3.044690000868343
357,COMP_M,app8,Edge8,ms_8,138,225,108,0,None,0.3,503.7931800518132,504.0931800518132,200.0,503.7931800518132,303.7931800518132,304.0931800518132
1078,COMP_M,app12,Edge12,ms_12,205,229,112,0,None,0.3,504.05661000115776,504.3566100011578,500.0,504.05661000115776,4.056610001157765,4.356610001157776
34,COMP_M,app3,Edge3,ms_3,33,220,103,0,None,0.3,504.1607000387853,504.4607000387853,100.0,504.1607000387853,404.1607000387853,404.4607000387853
1079,COMP_M,app12,Edge12,ms_12,206,229,112,0,None,0.3,505.3685300014472,505.6685300014472,500.0,505.3685300014472,5.368530001447198,5.668530001447209
319,COMP_M,app6,Edge6,ms_6,100,223,106,0,None,0.3,506.05880005210264,506.35880005210265,200.0,506.05880005210264,306.05880005210264,306.35880005210265
1080,COMP_M,app12,Edge12,ms_12,207,229,112,0,None,0.3,506.68045000173663,506.98045000173664,500.0,506.68045000173663,6.680450001736631,6.980450001736642
12,COMP_M,app1,Edge1,ms_1,11,218,101,0,None,0.3,507.1945900390747,507.4945900390747,100.0,507.1945900390747,407.1945900390747,407.4945900390747
1081,COMP_M,app12,Edge12,ms_12,208,229,112,0,None,0.3,507.99237000202606,508.2923700020261,500.0,507.99237000202606,7.992370002026064,8.292370002026075
320,COMP_M,app6,Edge6,ms_6,101,223,106,0,None,0.3,508.3244200523921,508.6244200523921,200.0,508.3244200523921,308.3244200523921,308.6244200523921
1082,COMP_M,app12,Edge12,ms_12,209,229,112,0,None,0.3,509.3042900023155,509.6042900023155,500.0,509.3042900023155,9.304290002315497,9.604290002315508
35,COMP_M,app3,Edge3,ms_3,34,220,103,0,None,0.3,510.2284800393642,510.5284800393642,100.0,510.2284800393642,410.2284800393642,410.5284800393642
358,COMP_M,app8,Edge8,ms_8,139,225,108,0,None,0.3,510.59004005268156,510.89004005268157,200.0,510.59004005268156,310.59004005268156,310.89004005268157
1083,COMP_M,app12,Edge12,ms_12,210,229,112,0,None,0.3,510.61621000260493,510.91621000260494,500.0,510.61621000260493,10.61621000260493,10.916210002604942
1084,COMP_M,app12,Edge12,ms_12,211,229,112,0,None,0.3,511.92813000289436,512.2281300028943,500.0,511.92813000289436,11.928130002894363,12.228130002894318
321,COMP_M,app6,Edge6,ms_6,102,223,106,0,None,0.3,512.855660052971,513.1556600529709,200.0,512.855660052971,312.85566005297096,313.1556600529709
1085,COMP_M,app12,Edge12,ms_12,212,229,112,0,None,0.3,513.2400500031838,513.5400500031838,500.0,513.2400500031838,13.240050003183796,13.540050003183751
13,COMP_M,app1,Edge1,ms_1,12,218,101,0,None,0.3,513.2623700396535,513.5623700396535,100.0,513.2623700396535,413.26237003965355,413.5623700396535
1086,COMP_M,app12,Edge12,ms_12,213,229,112,0,None,0.3,514.5519700034732,514.8519700034732,500.0,514.5519700034732,14.55197000347323,14.851970003473184
322,COMP_M,app6,Edge6,ms_6,103,223,106,0,None,0.3,515.1212800532604,515.4212800532604,200.0,515.1212800532604,315.1212800532604,315.4212800532604
1087,COMP_M,app12,Edge12,ms_12,214,229,112,0,None,0.3,515.8638900037627,516.1638900037626,500.0,515.8638900037627,15.863890003762663,16.163890003762617
14,COMP_M,app1,Edge1,ms_1,13,218,101,0,None,0.3,516.296260039943,516.596260039943,100.0,516.296260039943,416.29626003994304,416.596260039943
1088,COMP_M,app12,Edge12,ms_12,215,229,112,0,None,0.3,517.1758100040521,517.475810004052,500.0,517.1758100040521,17.175810004052096,17.47581000405205
334,COMP_M,app7,Edge7,ms_7,115,224,107,0,None,0.3,517.3869000535499,517.6869000535498,200.0,517.3869000535499,317.3869000535499,317.68690005354983
1089,COMP_M,app12,Edge12,ms_12,216,229,112,0,None,0.3,518.4877300043415,518.7877300043415,500.0,518.4877300043415,18.48773000434153,18.787730004341483
254,COMP_M,app4,Edge4,ms_4,35,221,104,0,None,0.3,519.3301500402325,519.6301500402325,200.0,519.3301500402325,319.3301500402325,319.6301500402325
323,COMP_M,app6,Edge6,ms_6,104,223,106,0,None,0.3,519.6525200538393,519.9525200538393,200.0,519.6525200538393,319.65252005383934,319.9525200538393
1090,COMP_M,app12,Edge12,ms_12,217,229,112,0,None,0.3,519.799650004631,520.0996500046309,500.0,519.799650004631,19.799650004630962,20.099650004630917
324,COMP_M,app6,Edge6,ms_6,105,223,106,0,None,0.3,521.9181400541288,522.2181400541288,200.0,521.9181400541288,321.9181400541288,322.21814005412875
255,COMP_M,app4,Edge4,ms_4,36,221,104,0,None,0.3,522.364040040522,522.664040040522,200.0,522.364040040522,322.364040040522,322.66404004052197
359,COMP_M,app8,Edge8,ms_8,140,225,108,0,None,0.3,524.1837600544183,524.4837600544182,200.0,524.1837600544183,324.18376005441826,324.4837600544182
256,COMP_M,app4,Edge4,ms_4,37,221,104,0,None,0.3,525.3979300408115,525.6979300408115,200.0,525.3979300408115,325.3979300408115,325.69793004081146
325,COMP_M,app6,Edge6,ms_6,106,223,106,0,None,0.3,526.4493800547077,526.7493800547077,200.0,526.4493800547077,326.4493800547077,326.7493800547077
257,COMP_M,app4,Edge4,ms_4,38,221,104,0,None,0.3,528.431820041101,528.731820041101,200.0,528.431820041101,328.431820041101,328.73182004110095
326,COMP_M,app6,Edge6,ms_6,107,223,106,0,None,0.3,528.7150000549972,529.0150000549971,200.0,528.7150000549972,328.7150000549972,329.01500005499713
360,COMP_M,app8,Edge8,ms_8,141,225,108,0,None,0.3,530.9806200552866,531.2806200552866,200.0,530.9806200552866,330.98062005528664,331.2806200552866
258,COMP_M,app4,Edge4,ms_4,39,221,104,0,None,0.3,531.4657100413905,531.7657100413904,200.0,531.4657100413905,331.4657100413905,331.76571004139043
327,COMP_M,app6,Edge6,ms_6,108,223,106,0,None,0.3,533.2462400555761,533.546240055576,200.0,533.2462400555761,333.2462400555761,333.54624005557605
259,COMP_M,app4,Edge4,ms_4,40,221,104,0,None,0.3,534.49960004168,534.7996000416799,200.0,534.49960004168,334.49960004167997,334.7996000416799
328,COMP_M,app6,Edge6,ms_6,109,223,106,0,None,0.3,535.5118600558656,535.8118600558655,200.0,535.5118600558656,335.51186005586555,335.8118600558655
260,COMP_M,app4,Edge4,ms_4,41,221,104,0,None,0.3,537.5334900419695,537.8334900419694,200.0,537.5334900419695,337.53349004196946,337.8334900419694
361,COMP_M,app8,Edge8,ms_8,142,225,108,0,None,0.3,537.777480056155,538.077480056155,200.0,537.777480056155,337.777480056155,338.07748005615497
329,COMP_M,app6,Edge6,ms_6,110,223,106,0,None,0.3,540.0431000564445,540.3431000564444,200.0,540.0431000564445,340.0431000564445,340.3431000564444
261,COMP_M,app4,Edge4,ms_4,42,221,104,0,None,0.3,540.567380042259,540.8673800422589,200.0,540.567380042259,340.56738004225895,340.8673800422589
335,COMP_M,app7,Edge7,ms_7,116,224,107,0,None,0.3,542.3087200567339,542.6087200567339,200.0,542.3087200567339,342.30872005673393,342.6087200567339
262,COMP_M,app4,Edge4,ms_4,43,221,104,0,None,0.3,543.6012700425484,543.9012700425484,200.0,543.6012700425484,343.60127004254844,343.9012700425484
330,COMP_M,app6,Edge6,ms_6,111,223,106,0,None,0.3,544.5743400570234,544.8743400570233,200.0,544.5743400570234,344.5743400570234,344.87434005702335
263,COMP_M,app4,Edge4,ms_4,44,221,104,0,None,0.3,546.6351600428379,546.9351600428379,200.0,546.6351600428379,346.6351600428379,346.9351600428379
362,COMP_M,app8,Edge8,ms_8,143,225,108,0,None,0.3,546.8399600573129,547.1399600573128,200.0,546.8399600573129,346.83996005731285,347.1399600573128
627,COMP_M,app11,Edge11,ms_11,190,228,111,0,None,0.3,549.1055800576023,549.4055800576023,300.0,549.1055800576023,249.1055800576023,249.40558005760226
264,COMP_M,app4,Edge4,ms_4,45,221,104,0,None,0.3,549.6690500431274,549.9690500431274,200.0,549.6690500431274,349.6690500431274,349.96905004312737
628,COMP_M,app11,Edge11,ms_11,191,228,111,0,None,0.3,551.3712000578918,551.6712000578917,300.0,551.3712000578918,251.37120005789177,251.67120005789172
602,COMP_M,app10,Edge10,ms_10,165,227,110,0,None,0.3,552.7029400434169,553.0029400434169,300.0,552.7029400434169,252.7029400434169,253.00294004341686
629,COMP_M,app11,Edge11,ms_11,192,228,111,0,None,0.3,553.6368200581812,553.9368200581812,300.0,553.6368200581812,253.63682005818123,253.93682005818118
603,COMP_M,app10,Edge10,ms_10,166,227,110,0,None,0.3,555.7368300437064,556.0368300437063,300.0,555.7368300437064,255.7368300437064,256.03683004370635
494,COMP_M,app5,Edge5,ms_5,57,222,105,0,None,0.3,555.9024400584707,556.2024400584706,300.0,555.9024400584707,255.9024400584707,256.20244005847064
630,COMP_M,app11,Edge11,ms_11,193,228,111,0,None,0.3,558.1680600587601,558.4680600587601,300.0,558.1680600587601,258.16806005876015,258.4680600587601
233,COMP_M,app2,Edge2,ms_2,14,219,102,0,None,0.3,558.7707200439959,559.0707200439958,200.0,558.7707200439959,358.7707200439959,359.07072004399583
631,COMP_M,app11,Edge11,ms_11,194,228,111,0,None,0.3,560.4336800590496,560.7336800590496,300.0,560.4336800590496,260.4336800590496,260.73368005904956
604,COMP_M,app10,Edge10,ms_10,167,227,110,0,None,0.3,561.8046100442853,562.1046100442852,300.0,561.8046100442853,261.80461004428525,262.1046100442852
632,COMP_M,app11,Edge11,ms_11,195,228,111,0,None,0.3,562.6993000593391,562.999300059339,300.0,562.6993000593391,262.69930005933907,262.999300059339
605,COMP_M,app10,Edge10,ms_10,168,227,110,0,None,0.3,564.8385000445749,565.1385000445748,300.0,564.8385000445749,264.83850004457486,265.1385000445748
363,COMP_M,app8,Edge8,ms_8,144,225,108,0,None,0.3,564.9649200596285,565.2649200596285,200.0,564.9649200596285,364.9649200596285,365.2649200596285
633,COMP_M,app11,Edge11,ms_11,196,228,111,0,None,0.3,567.230540059918,567.5305400599179,300.0,567.230540059918,267.230540059918,267.53054005991794
587,COMP_M,app9,Edge9,ms_9,150,226,109,0,None,0.3,567.8723900448642,568.1723900448642,300.0,567.8723900448642,267.87239004486423,268.1723900448642
495,COMP_M,app5,Edge5,ms_5,58,222,105,0,None,0.3,569.4961600602074,569.7961600602074,300.0,569.4961600602074,269.49616006020744,269.7961600602074
606,COMP_M,app10,Edge10,ms_10,169,227,110,0,None,0.3,570.9062800451538,571.2062800451538,300.0,570.9062800451538,270.90628004515384,271.2062800451538
634,COMP_M,app11,Edge11,ms_11,197,228,111,0,None,0.3,571.7617800604969,572.0617800604969,300.0,571.7617800604969,271.7617800604969,272.06178006049686
607,COMP_M,app10,Edge10,ms_10,170,227,110,0,None,0.3,573.9401700454432,574.2401700454432,300.0,573.9401700454432,273.9401700454432,274.24017004544316
635,COMP_M,app11,Edge11,ms_11,198,228,111,0,None,0.3,574.0274000607864,574.3274000607863,300.0,574.0274000607864,274.02740006078636,274.3274000607863
636,COMP_M,app11,Edge11,ms_11,199,228,111,0,None,0.3,576.2930200610758,576.5930200610758,300.0,576.2930200610758,276.2930200610758,276.5930200610758
608,COMP_M,app10,Edge10,ms_10,171,227,110,0,None,0.3,576.9740600457328,577.2740600457328,300.0,576.9740600457328,276.9740600457328,277.27406004573277
496,COMP_M,app5,Edge5,ms_5,59,222,105,0,None,0.3,578.5586400613653,578.8586400613652,300.0,578.5586400613653,278.5586400613653,278.85864006136524
265,COMP_M,app4,Edge4,ms_4,46,221,104,0,None,0.3,580.0079500460222,580.3079500460221,200.0,580.0079500460222,380.0079500460222,380.30795004602214
637,COMP_M,app11,Edge11,ms_11,200,228,111,0,None,0.3,580.8242600616547,581.1242600616547,300.0,580.8242600616547,280.82426006165474,281.1242600616547
588,COMP_M,app9,Edge9,ms_9,151,226,109,0,None,0.3,583.0418400463118,583.3418400463117,300.0,583.0418400463118,283.0418400463118,283.34184004631175
638,COMP_M,app11,Edge11,ms_11,201,228,111,0,None,0.3,583.0898800619442,583.3898800619442,300.0,583.0898800619442,283.0898800619442,283.38988006194415
364,COMP_M,app8,Edge8,ms_8,145,225,108,0,None,0.3,585.3555000622337,585.6555000622336,200.0,585.3555000622337,385.35550006223366,385.6555000622336
609,COMP_M,app10,Edge10,ms_10,172,227,110,0,None,0.3,586.0757300466012,586.3757300466011,300.0,586.0757300466012,286.07573004660117,286.3757300466011
639,COMP_M,app11,Edge11,ms_11,202,228,111,0,None,0.3,587.6211200625231,587.9211200625231,300.0,587.6211200625231,287.6211200625231,287.9211200625231
610,COMP_M,app10,Edge10,ms_10,173,227,110,0,None,0.3,589.1096200468908,589.4096200468907,300.0,589.1096200468908,289.10962004689077,289.4096200468907
497,COMP_M,app5,Edge5,ms_5,60,222,105,0,None,0.3,589.8867400628126,590.1867400628125,300.0,589.8867400628126,289.8867400628126,290.18674006281253
611,COMP_M,app10,Edge10,ms_10,174,227,110,0,None,0.3,592.1435100471801,592.4435100471801,300.0,592.1435100471801,292.14351004718014,292.4435100471801
498,COMP_M,app5,Edge5,ms_5,61,222,105,0,None,0.3,592.152360063102,592.452360063102,300.0,592.152360063102,292.15236006310204,292.452360063102
336,COMP_M,app7,Edge7,ms_7,117,224,107,0,None,0.3,594.4179800633915,594.7179800633915,200.0,594.4179800633915,394.4179800633915,394.71798006339145
589,COMP_M,app9,Edge9,ms_9,152,226,109,0,None,0.3,595.1774000474697,595.4774000474697,300.0,595.1774000474697,295.17740004746975,295.4774000474697
499,COMP_M,app5,Edge5,ms_5,62,222,105,0,None,0.3,596.683600063681,596.9836000636809,300.0,596.683600063681,296.68360006368096,296.9836000636809
612,COMP_M,app10,Edge10,ms_10,175,227,110,0,None,0.3,598.2112900477591,598.5112900477591,300.0,598.2112900477591,298.2112900477591,298.5112900477591
500,COMP_M,app5,Edge5,ms_5,63,222,105,0,None,0.3,598.9492200639704,599.2492200639704,300.0,598.9492200639704,298.9492200639704,299.24922006397037
365,COMP_M,app8,Edge8,ms_8,146,225,108,0,None,0.3,601.2148400642599,601.5148400642598,200.0,601.2148400642599,401.2148400642599,401.51484006425983
241,COMP_M,app3,Edge3,ms_3,22,220,103,0,None,0.3,601.2451800480487,601.5451800480487,200.0,601.2451800480487,401.2451800480487,401.5451800480487
1294,COMP_M,app12,Edge12,ms_12,203,229,112,0,None,0.3,601.4327700005789,601.7327700005789,600.0,601.4327700005789,1.4327700005788984,1.7327700005788529
1295,COMP_M,app12,Edge12,ms_12,204,229,112,0,None,0.3,602.7446900008683,603.0446900008683,600.0,602.7446900008683,2.7446900008683315,3.044690000868286
501,COMP_M,app5,Edge5,ms_5,64,222,105,0,None,0.3,603.4804600645493,603.7804600645493,300.0,603.4804600645493,303.48046006454933,303.7804600645493
1296,COMP_M,app12,Edge12,ms_12,205,229,112,0,None,0.3,604.0566100011578,604.3566100011577,600.0,604.0566100011578,4.056610001157765,4.356610001157719
613,COMP_M,app10,Edge10,ms_10,176,227,110,0,None,0.3,604.2790700483381,604.579070048338,300.0,604.2790700483381,304.2790700483381,304.57907004833805
1297,COMP_M,app12,Edge12,ms_12,206,229,112,0,None,0.3,605.3685300014472,605.6685300014472,600.0,605.3685300014472,5.368530001447198,5.668530001447152
502,COMP_M,app5,Edge5,ms_5,65,222,105,0,None,0.3,605.7460800648388,606.0460800648387,300.0,605.7460800648388,305.7460800648388,306.04608006483875
1298,COMP_M,app12,Edge12,ms_12,207,229,112,0,None,0.3,606.6804500017366,606.9804500017366,600.0,606.6804500017366,6.680450001736631,6.980450001736585
614,COMP_M,app10,Edge10,ms_10,177,227,110,0,None,0.3,607.3129600486277,607.6129600486277,300.0,607.3129600486277,307.3129600486277,307.61296004862766
1299,COMP_M,app12,Edge12,ms_12,208,229,112,0,None,0.3,607.9923700020261,608.292370002026,600.0,607.9923700020261,7.992370002026064,8.292370002026018
366,COMP_M,app8,Edge8,ms_8,147,225,108,0,None,0.3,608.0117000651283,608.3117000651282,200.0,608.0117000651283,408.01170006512825,408.3117000651282
1300,COMP_M,app12,Edge12,ms_12,209,229,112,0,None,0.3,609.3042900023155,609.6042900023155,600.0,609.3042900023155,9.304290002315497,9.604290002315452
503,COMP_M,app5,Edge5,ms_5,66,222,105,0,None,0.3,610.2773200654177,610.5773200654177,300.0,610.2773200654177,310.2773200654177,310.57732006541767
615,COMP_M,app10,Edge10,ms_10,178,227,110,0,None,0.3,610.3468500489171,610.646850048917,300.0,610.3468500489171,310.3468500489171,310.64685004891703
1301,COMP_M,app12,Edge12,ms_12,210,229,112,0,None,0.3,610.6162100026049,610.9162100026049,600.0,610.6162100026049,10.61621000260493,10.916210002604885
1302,COMP_M,app12,Edge12,ms_12,211,229,112,0,None,0.3,611.9281300028944,612.2281300028943,600.0,611.9281300028944,11.928130002894363,12.228130002894318
504,COMP_M,app5,Edge5,ms_5,67,222,105,0,None,0.3,612.5429400657072,612.8429400657071,300.0,612.5429400657072,312.54294006570717,312.8429400657071
1303,COMP_M,app12,Edge12,ms_12,212,229,112,0,None,0.3,613.2400500031838,613.5400500031838,600.0,613.2400500031838,13.240050003183796,13.540050003183751
590,COMP_M,app9,Edge9,ms_9,153,226,109,0,None,0.3,613.3807400492067,613.6807400492066,300.0,613.3807400492067,313.3807400492067,313.68074004920663
1304,COMP_M,app12,Edge12,ms_12,213,229,112,0,None,0.3,614.5519700034732,614.8519700034732,600.0,614.5519700034732,14.55197000347323,14.851970003473184
367,COMP_M,app8,Edge8,ms_8,148,225,108,0,None,0.3,614.8085600659966,615.1085600659966,200.0,614.8085600659966,414.80856006599663,415.1085600659966
1305,COMP_M,app12,Edge12,ms_12,214,229,112,0,None,0.3,615.8638900037627,616.1638900037626,600.0,615.8638900037627,15.863890003762663,16.163890003762617
616,COMP_M,app10,Edge10,ms_10,179,227,110,0,None,0.3,616.414630049496,616.714630049496,300.0,616.414630049496,316.41463004949605,316.714630049496
505,COMP_M,app5,Edge5,ms_5,68,222,105,0,None,0.3,617.0741800662861,617.374180066286,300.0,617.0741800662861,317.0741800662861,317.37418006628604
1306,COMP_M,app12,Edge12,ms_12,215,229,112,0,None,0.3,617.1758100040521,617.475810004052,600.0,617.1758100040521,17.175810004052096,17.47581000405205
1307,COMP_M,app12,Edge12,ms_12,216,229,112,0,None,0.3,618.4877300043415,618.7877300043415,600.0,618.4877300043415,18.48773000434153,18.787730004341483
368,COMP_M,app8,Edge8,ms_8,149,225,108,0,None,0.3,619.3398000665755,619.6398000665755,200.0,619.3398000665755,419.33980006657555,419.6398000665755
617,COMP_M,app10,Edge10,ms_10,180,227,110,0,None,0.3,619.4485200497857,619.7485200497856,300.0,619.4485200497857,319.44852004978566,319.7485200497856
1308,COMP_M,app12,Edge12,ms_12,217,229,112,0,None,0.3,619.799650004631,620.0996500046309,600.0,619.799650004631,19.799650004630962,20.099650004630917
506,COMP_M,app5,Edge5,ms_5,69,222,105,0,None,0.3,621.605420066865,621.905420066865,300.0,621.605420066865,321.605420066865,321.90542006686496
266,COMP_M,app4,Edge4,ms_4,47,221,104,0,None,0.3,622.482410050075,622.782410050075,200.0,622.482410050075,422.48241005007503,422.782410050075
507,COMP_M,app5,Edge5,ms_5,70,222,105,0,None,0.3,623.8710400671545,624.1710400671544,300.0,623.8710400671545,323.87104006715447,324.1710400671544
618,COMP_M,app10,Edge10,ms_10,181,227,110,0,None,0.3,625.5163000503646,625.8163000503646,300.0,625.5163000503646,325.51630005036463,325.8163000503646
337,COMP_M,app7,Edge7,ms_7,118,224,107,0,None,0.3,626.1366600674439,626.4366600674439,200.0,626.1366600674439,426.1366600674439,426.4366600674439
508,COMP_M,app5,Edge5,ms_5,71,222,105,0,None,0.3,628.4022800677334,628.7022800677333,300.0,628.4022800677334,328.4022800677334,328.70228006773334
591,COMP_M,app9,Edge9,ms_9,154,226,109,0,None,0.3,628.550190050654,628.850190050654,300.0,628.550190050654,328.550190050654,328.85019005065396
509,COMP_M,app5,Edge5,ms_5,72,222,105,0,None,0.3,630.6679000680228,630.9679000680228,300.0,630.6679000680228,330.66790006802285,330.9679000680228
619,COMP_M,app10,Edge10,ms_10,182,227,110,0,None,0.3,631.5840800509436,631.8840800509436,300.0,631.5840800509436,331.5840800509436,331.88408005094357
338,COMP_M,app7,Edge7,ms_7,119,224,107,0,None,0.3,632.9335200683123,633.2335200683123,200.0,632.9335200683123,432.9335200683123,433.23352006831226
620,COMP_M,app10,Edge10,ms_10,183,227,110,0,None,0.3,634.617970051233,634.9179700512329,300.0,634.617970051233,334.617970051233,334.91797005123294
510,COMP_M,app5,Edge5,ms_5,73,222,105,0,None,0.3,635.1991400686018,635.4991400686017,300.0,635.1991400686018,335.19914006860176,335.4991400686017
511,COMP_M,app5,Edge5,ms_5,74,222,105,0,None,0.3,637.4647600688912,637.7647600688912,300.0,637.4647600688912,337.4647600688912,337.7647600688912
621,COMP_M,app10,Edge10,ms_10,184,227,110,0,None,0.3,637.6518600515226,637.9518600515225,300.0,637.6518600515226,337.6518600515226,337.95186005152254
339,COMP_M,app7,Edge7,ms_7,120,224,107,0,None,0.3,639.7303800691807,640.0303800691806,200.0,639.7303800691807,439.7303800691807,440.03038006918064
592,COMP_M,app9,Edge9,ms_9,155,226,109,0,None,0.3,640.685750051812,640.9857500518119,300.0,640.685750051812,340.68575005181197,340.9857500518119
512,COMP_M,app5,Edge5,ms_5,75,222,105,0,None,0.3,641.9960000694701,642.2960000694701,300.0,641.9960000694701,341.99600006947014,342.2960000694701
267,COMP_M,app4,Edge4,ms_4,48,221,104,0,None,0.3,643.7196400521016,644.0196400521015,200.0,643.7196400521016,443.71964005210157,444.0196400521015
513,COMP_M,app5,Edge5,ms_5,76,222,105,0,None,0.3,644.2616200697596,644.5616200697596,300.0,644.2616200697596,344.2616200697596,344.56162006975956
340,COMP_M,app7,Edge7,ms_7,121,224,107,0,None,0.3,646.5272400700491,646.827240070049,200.0,646.5272400700491,446.52724007004906,446.827240070049
622,COMP_M,app10,Edge10,ms_10,185,227,110,0,None,0.3,646.7535300523909,647.0535300523909,300.0,646.7535300523909,346.75353005239094,347.0535300523909
514,COMP_M,app5,Edge5,ms_5,77,222,105,0,None,0.3,648.7928600703385,649.0928600703385,300.0,648.7928600703385,348.7928600703385,349.0928600703385
623,COMP_M,app10,Edge10,ms_10,186,227,110,0,None,0.3,649.7874200526805,650.0874200526805,300.0,649.7874200526805,349.78742005268055,350.0874200526805
515,COMP_M,app5,Edge5,ms_5,78,222,105,0,None,0.3,651.058480070628,651.3584800706279,300.0,651.058480070628,351.058480070628,351.35848007062793
624,COMP_M,app10,Edge10,ms_10,187,227,110,0,None,0.3,652.8213100529699,653.1213100529699,300.0,652.8213100529699,352.8213100529699,353.1213100529699
341,COMP_M,app7,Edge7,ms_7,122,224,107,0,None,0.3,653.3241000709174,653.6241000709174,200.0,653.3241000709174,453.32410007091744,453.6241000709174
516,COMP_M,app5,Edge5,ms_5,79,222,105,0,None,0.3,655.5897200712069,655.8897200712069,300.0,655.5897200712069,355.5897200712069,355.88972007120685
593,COMP_M,app9,Edge9,ms_9,156,226,109,0,None,0.3,655.8552000532595,656.1552000532595,300.0,655.8552000532595,355.8552000532595,356.1552000532595
517,COMP_M,app5,Edge5,ms_5,80,222,105,0,None,0.3,657.8553400714964,658.1553400714963,300.0,657.8553400714964,357.85534007149636,358.1553400714963
625,COMP_M,app10,Edge10,ms_10,188,227,110,0,None,0.3,658.8890900535489,659.1890900535489,300.0,658.8890900535489,358.8890900535489,359.18909005354885
342,COMP_M,app7,Edge7,ms_7,123,224,107,0,None,0.3,660.1209600717858,660.4209600717858,200.0,660.1209600717858,460.1209600717858,460.42096007178577
626,COMP_M,app10,Edge10,ms_10,189,227,110,0,None,0.3,661.9229800538385,662.2229800538385,300.0,661.9229800538385,361.9229800538385,362.22298005383846
518,COMP_M,app5,Edge5,ms_5,81,222,105,0,None,0.3,662.3865800720753,662.6865800720752,300.0,662.3865800720753,362.3865800720753,362.68658007207523
343,COMP_M,app7,Edge7,ms_7,124,224,107,0,None,0.3,664.6522000723647,664.9522000723647,200.0,664.6522000723647,464.65220007236474,464.9522000723647
268,COMP_M,app4,Edge4,ms_4,49,221,104,0,None,0.3,664.9568700541279,665.2568700541278,200.0,664.9568700541279,464.9568700541279,465.25687005412783
519,COMP_M,app5,Edge5,ms_5,82,222,105,0,None,0.3,666.9178200726542,667.2178200726541,300.0,666.9178200726542,366.9178200726542,367.21782007265415
594,COMP_M,app9,Edge9,ms_9,157,226,109,0,None,0.3,667.9907600544175,668.2907600544174,300.0,667.9907600544175,367.9907600544175,368.29076005441743
520,COMP_M,app5,Edge5,ms_5,83,222,105,0,None,0.3,669.1834400729437,669.4834400729436,300.0,669.1834400729437,369.18344007294365,369.4834400729436
219,COMP_M,app1,Edge1,ms_1,0,218,101,0,None,0.3,671.0246500547069,671.3246500547068,200.0,671.0246500547069,471.02465005470685,471.3246500547068
344,COMP_M,app7,Edge7,ms_7,125,224,107,0,None,0.3,671.4490600732331,671.7490600732331,200.0,671.4490600732331,471.4490600732331,471.74906007323307
531,COMP_M,app6,Edge6,ms_6,94,223,106,0,None,0.3,673.7146800735226,674.0146800735225,300.0,673.7146800735226,373.7146800735226,374.0146800735225
